DateTime,WaterFlow
2015-10-23 00:24,23.3695993695482
2015-10-23 00:40,28.0028806348540
2015-10-23 00:53,23.0658947865484
2015-10-23 00:55,29.9728092307638
2015-10-23 01:19,5.9979531587223
2015-10-23 01:23,15.9352225784650
2015-10-23 01:50,26.6173303418202
2015-10-23 01:55,33.2828996558890
2015-10-23 01:59,12.4266915751010
2015-10-23 02:51,21.8334936238113
2015-10-23 02:59,8.4836466894997
2015-10-23 03:14,29.3369012575767
2015-10-23 03:18,19.8091457242972
2015-10-23 03:22,31.0197439401775
2015-10-23 03:46,18.3399624651749
2015-10-23 03:59,16.8885268156998
2015-10-23 04:11,13.6643124285464
2015-10-23 04:45,17.3000738725561
2015-10-23 05:05,23.2609839351772
2015-10-23 05:13,8.1524963085364
2015-10-23 05:14,19.8756277791356
2015-10-23 05:15,32.8864988942409
2015-10-23 05:16,22.2603644393994
2015-10-23 05:32,5.7783688470541
2015-10-23 05:42,32.5455566897859
2015-10-23 05:44,30.6877441277999
2015-10-23 05:45,29.0809066183293
2015-10-23 06:03,30.0477844821576
2015-10-23 06:17,5.7524558105314
2015-10-23 06:33,30.4141621595266
2015-10-23 06:33,26.1757160466797
2015-10-23 06:38,27.1553066411061
2015-10-23 06:42,13.6059428921459
2015-10-23 06:56,11.1845683915020
2015-10-23 06:59,20.3830573486909
2015-10-23 07:36,13.4053311215030
2015-10-23 07:55,14.4610914444517
2015-10-23 07:56,27.2346713184133
2015-10-23 08:11,9.0894977248308
2015-10-23 08:26,29.1623844387022
2015-10-23 08:58,24.1232141249223
2015-10-23 09:00,6.2074432930130
2015-10-23 09:11,27.6669227106908
2015-10-23 09:35,29.7818980419363
2015-10-23 10:01,19.0354628479175
2015-10-23 10:05,14.5390547140593
2015-10-23 10:35,16.3048286763534
2015-10-23 11:02,9.0895996301509
2015-10-23 11:03,24.1604782890718
2015-10-23 11:38,33.0134363128534
2015-10-23 12:05,14.9247575870736
2015-10-23 12:35,20.6884663545152
2015-10-23 12:51,25.3963058528891
2015-10-23 13:33,21.6618002863848
2015-10-23 13:38,23.2140933876848
2015-10-23 13:43,3.8111889380734
2015-10-23 14:02,37.3000561588000
2015-10-23 14:09,26.4685004715913
2015-10-23 14:10,30.5322298292255
2015-10-23 14:25,10.9108862594819
2015-10-23 14:36,31.5345571099023
2015-10-23 14:47,13.5525253191426
2015-10-23 15:14,27.4857923464348
2015-10-23 15:36,19.1367873766585
2015-10-23 15:39,26.3712152659676
2015-10-23 15:51,17.6237574396745
2015-10-23 16:03,26.7045836941756
2015-10-23 16:14,36.1724648599790
2015-10-23 16:37,24.1530538038395
2015-10-23 16:39,27.5109168786686
2015-10-23 16:42,34.6427278521619
2015-10-23 16:47,16.1446072218435
2015-10-23 17:17,18.2108566667525
2015-10-23 17:29,7.4859773257319
2015-10-23 17:30,14.8215544223004
2015-10-23 18:08,15.4463367596914
2015-10-23 18:16,21.0848919359109
2015-10-23 18:19,32.9853456764270
2015-10-23 18:57,13.2702444903416
2015-10-23 19:32,15.5317141582238
2015-10-23 19:58,22.6788738219553
2015-10-23 19:58,19.4046051843983
2015-10-23 20:14,23.9967450498246
2015-10-23 20:23,18.4094850927620
2015-10-23 20:28,21.7493918392334
2015-10-23 20:28,25.7596750695130
2015-10-23 20:36,20.2258689325298
2015-10-23 20:42,16.5239790103111
2015-10-23 20:46,9.3281236723487
2015-10-23 20:51,30.1860208743307
2015-10-23 21:51,15.0925127057655
2015-10-23 22:13,16.5767994099427
2015-10-23 22:18,20.8019563034951
2015-10-23 23:03,33.2204343489078
2015-10-23 23:11,3.4689863002225
2015-10-23 23:30,24.9802535508394
2015-10-24 00:01,14.8990844685688
2015-10-24 00:11,18.8827101537168
2015-10-24 00:19,14.9176656398930
2015-10-24 00:39,14.6113565107646
2015-10-24 00:50,8.2917812954641
2015-10-24 01:01,32.2248586449367
2015-10-24 01:04,12.1160399400924
2015-10-24 01:08,3.5402290620466
2015-10-24 01:13,29.9550015973743
2015-10-24 01:15,10.6854791139559
2015-10-24 01:23,4.3338589595528
2015-10-24 01:35,31.9067316279151
2015-10-24 01:38,19.8585551269246
2015-10-24 02:14,27.8236416191838
2015-10-24 02:35,30.2432041851209
2015-10-24 02:56,27.2248787871165
2015-10-24 03:16,17.3596299419033
2015-10-24 03:20,23.1146357509978
2015-10-24 03:29,17.9686158184578
2015-10-24 03:40,18.7975413621361
2015-10-24 03:45,15.5434720875673
2015-10-24 04:03,21.2896984394753
2015-10-24 04:05,14.3681936903375
2015-10-24 04:07,37.5291079888000
2015-10-24 04:07,22.4038612397053
2015-10-24 04:08,29.8257190711732
2015-10-24 04:14,28.8570147346921
2015-10-24 04:30,31.6555587345373
2015-10-24 05:34,20.6187268684580
2015-10-24 05:49,19.8953068587468
2015-10-24 06:28,17.6671980981304
2015-10-24 06:43,19.6045477811185
2015-10-24 06:51,13.2923344661707
2015-10-24 07:22,32.9165678740983
2015-10-24 07:43,30.5309475283746
2015-10-24 07:46,15.6303199234312
2015-10-24 07:50,36.0948511995665
2015-10-24 07:55,14.7279940042084
2015-10-24 08:09,35.6152301129394
2015-10-24 08:13,3.3742298217535
2015-10-24 08:22,28.9943931086564
2015-10-24 08:30,8.7090733276081
2015-10-24 08:36,12.1661285563004
2015-10-24 08:55,25.8807716424882
2015-10-24 08:59,15.9146481159819
2015-10-24 09:03,35.3879070039709
2015-10-24 09:14,32.5886616436933
2015-10-24 09:23,9.7152060669812
2015-10-24 09:32,19.9909021329259
2015-10-24 09:43,35.7389278979082
2015-10-24 10:00,12.3022665761843
2015-10-24 10:02,17.4407085880918
2015-10-24 10:13,8.1915736926178
2015-10-24 10:32,5.7444456351352
2015-10-24 10:43,5.6118526016397
2015-10-24 11:48,13.5736406844852
2015-10-24 12:14,8.3475355010203
2015-10-24 12:17,5.1365415642997
2015-10-24 12:24,20.7095640061018
2015-10-24 12:36,7.5652463282672
2015-10-24 12:52,29.6240845034119
2015-10-24 13:00,29.7131206121367
2015-10-24 13:12,18.4567765001329
2015-10-24 13:23,11.2646481662500
2015-10-24 13:50,12.5246917198407
2015-10-24 13:50,13.8471503914370
2015-10-24 14:53,11.8447613282151
2015-10-24 15:42,13.6886246705116
2015-10-24 16:01,14.0145482361487
2015-10-24 16:11,19.4876397663957
2015-10-24 16:29,13.4936705822879
2015-10-24 16:31,30.5730251216829
2015-10-24 16:43,30.0701325740485
2015-10-24 16:45,23.0013588793182
2015-10-24 16:46,15.6406814090246
2015-10-24 16:54,15.5412551672229
2015-10-24 17:16,13.0103823476855
2015-10-24 17:21,21.0343312136448
2015-10-24 17:29,10.5338910759337
2015-10-24 17:32,16.1634249491110
2015-10-24 17:34,9.2056558851529
2015-10-24 17:44,21.8801399598885
2015-10-24 18:02,21.0990172035137
2015-10-24 18:08,23.8384309533362
2015-10-24 18:09,13.8407174853892
2015-10-24 18:43,13.5004202684088
2015-10-24 18:52,9.0277800743288
2015-10-24 19:03,25.1060916548678
2015-10-24 19:17,26.2025010805636
2015-10-24 19:20,26.4145281003951
2015-10-24 19:34,13.3677994628730
2015-10-24 20:05,19.2103359535702
2015-10-24 20:06,9.5135091564843
2015-10-24 20:08,19.5885257073793
2015-10-24 20:13,25.1827409679689
2015-10-24 20:21,25.7064753794346
2015-10-24 20:55,13.2416927002109
2015-10-24 21:01,15.2496575080887
2015-10-24 21:10,18.6508543162246
2015-10-24 21:42,11.6638947517756
2015-10-24 21:49,15.9673043886297
2015-10-24 22:22,26.2437803813821
2015-10-24 22:25,22.1975604010712
2015-10-24 22:44,11.2072572170835
2015-10-24 22:46,21.1450703057139
2015-10-24 22:47,19.2844404183223
2015-10-24 22:57,14.1630632168895
2015-10-24 23:16,9.4506200325222
2015-10-24 23:17,18.4341396237267
2015-10-25 00:01,24.4172482264536
2015-10-25 00:15,22.3286966038585
2015-10-25 00:17,27.5694249120546
2015-10-25 00:24,18.7783837021154
2015-10-25 00:40,29.6953686159599
2015-10-25 00:51,28.2247151616499
2015-10-25 00:56,20.5680903365313
2015-10-25 01:03,12.5288742151830
2015-10-25 01:09,23.4162977293065
2015-10-25 01:24,35.7742024961893
2015-10-25 01:30,35.0175883790921
2015-10-25 01:36,15.8545555489311
2015-10-25 01:53,24.5835997674642
2015-10-25 01:57,16.5823124952133
2015-10-25 02:01,36.7851307460741
2015-10-25 02:09,11.3962412479708
2015-10-25 02:57,21.7869389578187
2015-10-25 03:01,19.4847904686850
2015-10-25 03:49,17.8951418404873
2015-10-25 04:20,29.7267042411351
2015-10-25 04:28,6.3652521842376
2015-10-25 04:51,23.2720006434806
2015-10-25 05:16,11.1542728022268
2015-10-25 05:35,29.4778540477239
2015-10-25 05:51,19.3573795377171
2015-10-25 05:56,35.9906740017269
2015-10-25 06:06,3.8762208770396
2015-10-25 06:07,23.6103482669590
2015-10-25 06:17,15.8375584176706
2015-10-25 06:27,17.8310268631379
2015-10-25 06:32,23.2125845612351
2015-10-25 07:02,12.4926653792507
2015-10-25 07:12,17.1942655283551
2015-10-25 07:54,11.1227948523301
2015-10-25 07:57,19.5421825168121
2015-10-25 08:05,16.2035655031461
2015-10-25 08:12,22.4447514339368
2015-10-25 08:26,38.9125426148838
2015-10-25 09:09,25.5121802764644
2015-10-25 10:06,9.9371149319479
2015-10-25 10:42,11.0858783602247
2015-10-25 10:54,20.6298911262028
2015-10-25 10:57,21.6413922885053
2015-10-25 11:07,25.9276519919980
2015-10-25 11:10,13.8404435089034
2015-10-25 11:25,20.8669508405453
2015-10-25 11:38,10.9241715020289
2015-10-25 12:33,11.2099595986524
2015-10-25 12:55,14.2150794101328
2015-10-25 12:56,27.2142423844014
2015-10-25 12:58,32.0512088408474
2015-10-25 13:05,38.1534523158537
2015-10-25 13:10,24.8007557485552
2015-10-25 13:32,16.6825048709348
2015-10-25 13:33,12.9633758039619
2015-10-25 13:44,11.7728613227109
2015-10-25 14:05,18.6468443204564
2015-10-25 14:06,22.6579381553106
2015-10-25 14:20,15.8251598594424
2015-10-25 14:22,19.6028391207761
2015-10-25 14:30,23.1432134412104
2015-10-25 14:31,12.9894192256502
2015-10-25 14:40,27.7622828911031
2015-10-25 14:51,29.3396737304853
2015-10-25 14:52,14.2620382235727
2015-10-25 15:00,16.8957553879075
2015-10-25 15:03,22.5364382358255
2015-10-25 15:20,27.8738378776592
2015-10-25 15:46,5.7665250777056
2015-10-25 15:53,27.4369802009982
2015-10-25 16:06,4.9518782929097
2015-10-25 16:55,21.6023079567571
2015-10-25 17:08,29.9743563066331
2015-10-25 18:13,36.0408464462831
2015-10-25 18:20,13.5904714070214
2015-10-25 18:24,24.4056225169813
